Feature	B202	B206	B207	B209	B211	B215	B220	B222	B223	B226	B228	B230	B231	B232	B233	B237	B240	B246	B253	B255	B256	B259	B261	B267	B268	B269	B272	B274	B275	B276	B277	B278	B279	B281	B282	B284	B285	B288	B289	B291	B296	B298	B299	B302	B309	B312	B313	B314	B315	C411	C417	C418	C420	C422	C424	C427	C428	C430	C435	C436	C437	C442	C446	C452	C455	C459	C460	C463	C466	C468	C473	C474	C475	C476	C478	C479	C480	C482	C484	C494	C496	C497	C498	C501	C502	C504	C505	C506	C507	D603	D605	D606	D607	D608	D609	D610	D611	D612	D614	D615	D616	D618	D619	D620	D621	D624	D627	D629	D631	D632	D633	D635	D636	D640	D641	D643	D645	D646	D648
3-Hydroxybutyric acid	0.0752042853908625	0.0733650679906502	0.0609894971371766	0.0519351436221922	0.0207196744082737	0.0843478618825958	0.0755522486835738	0.0181337576927491	0.220042477366568	0.766927149353819	0.0528691859384487	0.110716976771152	0.143683823049884	0.294084304845198	0.0339144929267217	0.0244979952473889	0.0268935936794725	0.0715018849515784	0.0423365992491604	0.028407051466971	1.94743850497058	0.0476076974395256	0.0394196707740769	0.0339579391040711	0.0506130880150699	0.0517391207939526	0.0866613443978265	0.651493222465892	0.677094239395175	0.0863413935532604	0.13221266765344	0.0909583084151141	0.0154874652268715	0.148179786334308	0.128224441022171	0.0534537133949833	0.0811290441637943	0.19791883561921	0.0585921992498285	0.0579634882154147	0.0568181084476905	0.0888083339531674	0.134541524157824	0.0530240322110964	0.347944437884582	0.429559100720174	0.224783331849141	0.0778159340292021	0.25675723117087	0.0504087617050893	0.204176785446865	0.153675744179781	0.193135258604472	1.21658628602311	0.0655495279123	1.38976102927065	0.397095144991739	1.43827430235015	0.178188753059784	0.186599398735271	0.657619245332567	0.661802999079296	0.0918203866588144	0.062349053909641	0.0904429919408254	0.296161319749099	0.757163275028925	0.719660767425721	0.31819327968932	0.0494382992219543	0.0208751611958911	0.142883446023455	0.315054102481692	0.205259162331321	0.225767706409622	0.523551283162392	0.0800968346107547	0.103424060666178	0.546560433657698	0.111747896744943	0.0393783119173986	0.385554839522221	0.122399622478273	0.0785035463889073	0.0124296374436883	0.0583685699961349	0.0496395220567205	0.0460826978266551	0.0599458340784371	0.284302898523434	0.0836971247930152	0.0253876661848806	0.0976389413899707	0.0516473303365831	0.10442260228098	0.120265081903638	0.103312420803169	0.390893345463515	0.54718845548782	0.0333312676177353	0.144144247295097	0.211935590711422	0.110104241190347	0.378344815685964	0.0333229229603209	0.188233634438799	0.125669924371083	0.235217630408183	0.102987711396055	1.4408445073993	0.300542382457392	0.0742987620344899	0.046982871662435	0.0225348583703249	0.0102695325719555	0.00661659062838706	0.344272186700145	0.0896279256477126	0.0584643978391886
Methionine	1.39911305945917	0.982750678200338	0.900405329715998	0.579320745708321	2.35458379975623	1.38911646220045	0.81194758395385	1.00819269903955	1.01173697405837	0.142289010748926	1.38120748264197	0.606131820291804	1.13220760080449	1.24369447157092	1.40545029072725	1.86145878173414	0.251006874341743	0.794615287480749	2.47854328229303	2.18249834952829	0.57299209123993	2.26373024911122	1.25820421897985	1.31250853221708	0.866963264553521	1.30227719005187	0.72333092708522	0.988551474264729	1.07774851126516	0.826342584906067	0.840094844701445	1.22521386095688	0.861678706914523	0.407070380772709	0.9298646500793	1.58636826849628	0.762306867803199	2.50378363424599	2.16336748740387	0.910783889774546	1.16993650576381	1.2460530665866	0.897499123098827	1.35999477211704	1.39404847327151	0.367061308522616	1.08657246353914	0.997701889563412	0.756867338373796	0.396647044657564	0.883093544617066	1.19747333127102	0.53049637581346	0.930800268702719	0.847671071543531	0.208801922205931	0.967862881870526	0.847390072776627	1.64942542292611	0.198117880138683	0.624128349533168	0.897574980712956	1.30501043797269	1.05896476018551	1.17548810782971	0.228790271439762	1.21892889282122	0.986803012755291	0.668548952878234	0.875015999364843	1.45106643754694	1.03997077278454	0.43894322577828	0.53779912875535	0.941553957412856	0.744479979313686	0.654969052639843	0.998027700266063	0.360271402848099	0.908846194708875	0.605590706002418	1.42032004545024	2.17763183766566	0.674320821111892	1.6207166388531	0.857970524821234	0.960990122316824	1.52012267699243	1.0229270538182	0.203996560304152	0.837272316724372	1.1935680869385	0.972468171273604	0.530676319208391	0.423966224953829	1.31252582906929	0.352834376264735	1.38254898268266	0.28931134295473	0.689833790547796	0.858731686013346	1.38460600306813	0.314547798127878	0.542883557959361	1.60655405951036	0.552603098924362	0.143602756388361	0.844431293165375	1.13045374181222	1.94761603730222	0.281233793640297	3.65475841907974	0.684332483148746	1.40123531764856	0.53938744924086	1.04038010737781	0.775785482801337	0.545366929128226	1.23838224513918
4-Aminohippuric acid	0.00332935638449131	0.00341232874375117	0.00176781151122251	0.0043040174272535	0.00911665673964044	0.000403578286519597	0.00621632425877506	0.00265372063796329	4.58421827847017e-05	0.000265464572292772	0.00495648618172957	0.00426580295790777	0.00401059214823707	0.00635445775378561	0.00863660999997262	0.00583285601128308	0.00121142313871498	0.00431709494047266	0.0100549423216756	0.00418398432459262	0.00220381573553819	0.0072515035835039	0.0121842618756238	0.00478601826298988	0.00218025609911071	0.0052795021218319	0.00200267812684053	0.0220505398373071	0.00344401952896834	0.0134660889028021	0.00622177259545599	0.00490194476488639	0.00411171643191279	0.00138773993445242	0.0043691291014962	0.00172431333532204	0.00442212819341436	0.00772545640892827	0.00406558117243708	0.00570946564862757	0.00516528258615368	0.00273639124225446	0.00452440523716575	0.00343939668396301	0.00349341805105002	0.000679323828234329	0.00742096196733053	0.00187186095602892	0.00654260191299297	0.000735894331461157	0.0077193491662331	0.00359241999381305	0.00295731255813678	0.00239485489374628	0.00169657601655365	0.00184236990181704	0.00180908949882341	0.000789248748317256	0.00471782849241791	0.00230369628068235	0.00399229221449788	0.00261139853075258	0.00105540674320476	0.00516883348473708	0.00270787401020435	0.000904309373279693	0.00236318125789303	0.00761545785635683	0.00385948721995132	0.00188535886863385	0.00453104274019341	0.00232330806542203	0.00330032500585173	0.00377314636638459	0.00256554211829116	0.00378870218480247	0.00115872455133099	0.00347643901398919	0.00217176331254715	0.00385337574982564	0.00208824381380144	0.00183860200058284	0.00294938849345236	0.00352033840309001	0.00432335215432638	0.0033217885363654	0.00290856574551097	0.00363810772315698	0.0111385840348447	0.00443069452244313	0.00210748155953635	0.00591219623483522	0.00960704443395294	0.00284060316851207	1.74328217497463e-05	0.00233776617091305	0.0029196988487852	0.00480742452011957	0.00291057689089266	0.00938213458869586	0.00102229962620636	0.00179353109205717	0.00225213220616619	0.00141437314275127	0.00364849521463368	0.00164038025654727	0.00378270675364464	0.00423391734734729	0.00241108354438925	0.00106492572608966	2.09875965403206e-05	0.000925841271457818	0.00308084404343836	0.00229168051223643	0.00679369077837053	0.00441106041892471	0.00330195433988024	0.00379968762097535	0.0034751565149168
2-Hydroxybutyric acid	0.173714065473164	0.0489100453271001	0.000294635251870418	0.0473441916997885	0.0610539739230466	0.138830930562741	0.0416015546548792	0.000221143386496941	0.0880169909466273	0.0730027573805124	0.0363475653326835	0.0242375168062942	0.0399315479107082	0.0579526547145247	0.0227500946340742	0.0474405622251024	0.0394923943221082	0.0302196645833086	0.118542477897649	0.0165157275970761	0.0528915776529167	0.039095062798021	0.104282947229603	0.0271207701569427	0.0400232726765322	0.0893995692630202	0.20846058683931	0.0890612712909417	0.0436242473669323	0.0617855843775625	0.0365529139983039	0.0751631530615913	0.0252185274490651	0.163444925613285	0.0315337143847117	0.0373601222653109	0.0241516232101861	0.0868194148812892	0.200409236617781	0.0151424958507079	0.012267546142115	0.000248762840204951	0.135732157114972	0.14818067380074	0.0492571945198052	0.176850636617004	0.0672674294458026	0.0516098806447973	0.0252129537134851	0.0677022784944264	0.176387128448426	0.0275418866192334	0.0170614186046353	0.000399142482291046	0.194952007720346	0.0316273499811925	0.0352772452270566	0.034990027842065	0.0225004128099931	0.142445220022192	0.0130858467030764	0.000373056932964654	0.0321899056677453	0.000323052092796068	0.0352023621326566	0.0730229818923352	0.0127611787926223	0.0472960014236898	0.000428831913327924	0.0339364596354093	0.0613308999476179	0.0243947346869313	0.05128197316785	0.0377314636638459	0.0260830115359601	0.0130236637602585	0.0409898810033338	0.0422966746702018	0.000241307034727461	0.0864257132460892	0.00596641089657555	0.012318633403905	0.0329348381768847	0.0941690522826578	0.0199955037137595	0.0403360036558656	0.0222990040489174	0.0187968899029777	0.102272453410847	0.00775371541427548	0.0710522354357971	0.539053186117329	0.115676657470046	0.0475155439096564	0.016212524227264	0.315858184870029	0.0345872017471478	1.0679113365038	0.0532635571033357	0.015801489833593	0.368641245210015	0.219707558777003	0.606824511105889	0.23431448398246	0.0554571272624319	0.0457255996512552	0.228223307469893	0.363176021350234	0.00344440506341322	0.593696092294983	0.39603594671585	0.231691778182319	0.0704743074936525	1.09351355108882	0.0360223604062438	0.0176442416756988	0.13538012793509	0.0154222615204294	0.0132873631452701
3-Hydroxyisovaleric acid	0.000783377972821485	0.00540285384427269	0.0109015043192055	0.00717336237875583	0.00663029581064759	0.000403578286519597	0.00454269849679716	0.0070765883679021	0.0215458259088098	0.00238918115063495	0.0181737826663417	0.0091133063191666	0.00627744857984932	0.00559192282333133	0.00610882170729771	0.00311085653935097	0.00533026181034589	0.00242836590401587	0.00370445243430154	0.00484461342847567	0.0166510522240664	0.00031528276450017	0.0132593438058259	0.00364649010513515	0.00171305836358698	0.00492753531370978	0.0029129863663135	0.0063001542392306	0.00344401952896834	0.00237636862990625	0.0029553419828416	0.00626359608846594	0.00219291543035349	0.00200451323865349	0.00360928056210556	5.74771111774014e-05	0.0051024556077858	0.00294303101292506	0.00526134034080093	0.00384768337190119	0.00419679210124987	0.00447773112368911	0.00285751909715732	0.00773864253891677	0.00209605083063001	0.00158508893254677	0.010772364146125	0.0034763132040537	0.00287236181546033	0.00367947165730578	0.00926321899947972	0.00798315554180679	0.00341228372092706	0.0051888522697836	0.000462702549969176	0.00184236990181704	0.0131158988664697	0.00578782415432654	0.0112502064049965	0.000767898760227452	0.00243973413108204	0.00149222773185861	0.0184696180060834	0.000969156278388203	0.00297866141122479	0.00203469608987931	0.00141790875473582	0.00380772892817842	0.0154379488798053	0.00398020205600479	0.00339828205514506	0.00638909717991059	0.0111703307890366	0.00553394800403073	0.00299313247133969	0.00473587773100309	0.00347617365399297	0.00405584551632072	0.0091696673196435	0.0165144674992527	0.0092479368896921	0.00294176320093254	0.00737347123363089	0.00369635532324451	0.00378293313503558	0.00759265951169234	0.00678665340619226	0.00939844495148887	0.0113411037445692	0.00664604178366469	0.00391389432485323	0.00347776249107954	0.00196062131305162	0.00439002307860956	0.00191761039247209	0.00337677335798551	0.00314429106792253	0.00116041281520128	0.00436586533633899	0.00320967762244858	0.000817839700965092	0.00388598403279053	0.00150142147077746	0.00235728857125211	0.00535112631479606	0.00307571298102613	0.000700501250674933	0.0014113057824491	0.00206664303804793	0.00279543003098535	0.00209875965403206	0.00138876190718673	0.00250318578529367	0.00432872985644659	0.00252788494078904	0.00472613616313362	0.00243301898728018	0.00312915451139146	0.00183978874319125
Isoleucine	0.169405486622646	0.0881518258802386	0.0312313366982643	0.0728813617681592	0.351129415638879	0.217528696434063	0.0600114380366361	0.0811596228443772	0.116897566100989	0.0265464572292772	0.189585596451156	0.0449848311924819	0.0441165136306077	0.129122581556923	0.128706553902031	0.213093672945542	0.0145370776645797	0.101721549534887	0.364094753542779	0.223072427411175	0.0475044725216011	0.309292391974666	0.177746879126747	0.186426806625034	0.099357385088045	0.189006175961582	0.0149290551273567	0.0214777985428316	0.0847228804126211	0.0489531937760688	0.0749723597752447	0.126088912563467	0.114991002879161	0.00570515306385994	0.0349530328119696	0.254048831404114	0.048643410127558	0.37560433302456	0.331225289636786	0.0880002422799336	0.0623062211954788	0.0813454487470189	0.0571503819431463	0.177415545614425	0.177290966090788	0.0110956225278274	0.0895303153477942	0.095999726173483	0.0285640424981888	0.00183973582865289	0.136632480242326	0.121343964235463	0.0598287079069211	0.0930001983738137	0.0715646610618993	0.0257931786254385	0.107188552805287	0.0612983194526402	0.194519697841231	0.148972359484126	0.0381485700496464	0.0596891092743446	0.164643451939943	0.0726867208791152	0.083402519514294	0.0226077343319923	0.12194015290728	0.044690713209673	0.0759032486590426	0.0982481454876973	0.180270771877695	0.131557319204523	0.0190403365722215	0.0233935074715844	0.121435660265782	0.0544625939065356	0.0247677372846999	0.0478010364423514	0.0209937120212891	0.0776179972464878	0.0399749530070562	0.0619608874196416	0.219237878013292	0.0781515125485983	0.143211040112061	0.0647748764591253	0.0680604384449566	0.136732215261983	0.168901437910191	0.015138206285014	0.0734607857895529	0.116505043451165	0.118225465177013	0.0253071918649257	0.0367832538919646	0.140265970254783	0.0662547046455104	0.0835497226944918	0.115549902568439	0.201715893656961	0.217340900531473	0.11628059913504	0.0157649254431633	0.0452599405680405	0.145939808585347	0.028091511893372	0.469616038452475	0.0710357243832711	0.144320572157014	0.165063487543897	0.0100740463393539	0.314323111659929	0.0516041377275925	0.122350276236623	0.234935306684581	0.0500970433292163	0.0778566075929657	0.0480548728535118	0.122857003850882
Leucine	4.5723813828658	2.94171173784216	1.51972862914762	2.03752185006181	6.12777464066559	4.5551881199467	2.26848017566376	2.37264739372568	3.14981637913686	0.507568262223781	4.35922959683115	1.77030822753173	2.64978079498306	3.24865298204535	3.11676296486817	5.04114302201825	0.470274462449154	2.05062009672451	6.65372577949617	4.82413392625529	1.17047102398584	6.07108491321527	3.52591037041948	3.90949320396802	2.71255005245073	4.02192471641154	0.37650348784602	0.824174722750258	2.46683638794905	1.70211363731418	2.02938667632286	3.41039190503735	2.70482412612663	0.153113972767917	0.835073544790317	4.66886574094031	1.56560346232228	6.61519795930229	5.96922976847233	2.00017475929638	2.39927376126839	2.58613848677067	2.35602449560621	4.04845651341479	3.48119108787134	0.833303895967443	2.63180825383329	2.65376401823299	1.30453099118823	1.33049695128177	2.63422790297704	3.31340870762691	1.3423924158127	2.66068378695211	2.18364756748787	1.19446981967805	2.76926375032394	1.66847185394268	4.68806988192727	4.69800461507155	1.46250971457772	2.06748152249011	5.01265432685102	2.59216999259565	2.36749424712167	0.514552033396145	3.29663785476077	1.22368383344513	1.86756298254311	2.15768848299207	3.21542211598725	3.03975819009655	0.364558977569468	0.981269598351085	2.52321067333936	1.35659217604584	2.31209000161208	1.93145157552216	0.702444778091638	2.11880618015412	0.971928335052157	1.98624174122964	5.38656651854182	2.91008774091436	4.17851985715645	1.90030031341075	1.87195291381086	3.48500402314079	7.82151370926797	0.465592149400065	2.182447689297	5.02084570837153	5.90186227654799	1.47737188427796	1.16573279040553	3.75912800282818	2.43278291769549	3.51687969635644	4.79459331236748	11.5881707084326	8.66480717179991	3.2334376371304	0.919120177027601	1.24747711190662	4.35897884943001	1.00350262194279	13.8776302771211	2.16023871766875	3.33831738746009	9.11483240531712	0.442628411035362	20.0613601302659	1.65287282930468	4.57928692578444	13.598441053357	2.15228240869105	5.45552371776424	1.47204368657316	3.643803816376
Xylose	0.618868598528973	0.671944401790335	0.623153557705935	0.863098961411901	0.868016226543947	1.14131939427742	1.50124230849418	0.951579992096335	0.721555957031205	0.989651925507456	0.574539356565485	0.684273574475296	1.10605156505512	0.877423526642716	0.612778011949277	0.723274145399102	0.860594997743119	0.756840706751613	0.591918578252324	0.742767322465838	0.835735900599095	1.08961723411259	0.683752107608534	1.19832781080004	0.873192567693837	0.563850826611647	0.951272110249251	0.878012404430956	0.713600846402239	1.23460271552396	1.0659451899165	1.28975613369455	0.62511795486514	1.47547593697502	0.762128085008815	0.497751782796296	1.17016315271888	0.872608695332279	0.899450046443286	0.845497391270674	0.984631992985546	0.675391111156441	1.05704393935678	0.69705106128317	0.922087694574652	2.1484748274291	1.43870907818247	1.27634176330372	1.0603802368741	0.858052790483709	0.535722832136577	0.751614094261109	0.794152164650424	1.06810528261084	0.711944990219239	1.14718232553141	1.03751282757523	0.642185398214141	0.729811776788647	0.333268061938714	1.51862359959261	1.13446613314551	0.765697592195056	1.37523275903286	0.648535825443942	0.965350255976072	0.471218342823869	0.98119162275587	0.69427886767791	0.31653080561175	0.914623341699041	0.758850496868471	0.995682667150038	1.10452571298631	0.744434804657485	1.35256667997448	1.57325825956965	0.98528075721477	1.5791132352565	0.895634620709473	0.93463826694856	0.366065658316043	1.3803138149357	0.675200905712664	0.622562710222998	0.753808727145205	1.57896339104639	0.620600542441862	0.913363890857268	0.427562021415762	0.223995182899293	0.735546766863323	0.692883572032443	1.06729208140549	0.46929156150317	0.531452176187566	0.857043908228026	0.686964386599155	0.591138166540299	0.72612783750933	0.0562264794413501	0.920978215771356	0.137630301487934	0.174910811986907	0.282150296598338	0.885190195939321	0.0795769420766724	0.390461266477583	0.313096420264262	0.108622424061145	0.127604586965149	0.0493010477051288	0.547812581473883	0.253739958938178	0.488513764807481	1.93897612986162	0.446458984165912	0.519663159927511	0.630229855028736
Ribulose	0.433403863463486	0.24739383392196	0.309072379212069	0.63986392418502	0.303888557988015	0.403174708233078	1.17368983793564	0.489611457704226	0.298432609928408	0.497746073048948	0.153651071633617	0.521397461537	0.852338018286208	0.50149380592876	0.166834027316544	0.208038531069096	0.809472941289347	0.474070988150654	0.0976387820183762	0.214043829658107	0.689304588393335	0.239614901020129	0.19458982936658	0.924613147283331	0.971459824732327	0.205900582751444	0.800343004144633	0.687289553370611	0.787532465624093	0.978430177220067	0.58453553534309	0.630172232552617	0.405826411829792	1.47886819014813	0.500930149593282	0.231057986933154	1.71238410197292	0.261194002397099	0.248478755186008	0.671110451350636	0.56011033043604	0.181845636189819	0.343616671433167	0.409574821781928	0.634055376265578	2.45122681354554	0.88165815889285	0.35859507743354	0.966709326558815	0.652554298423181	0.215755809196215	0.581972038997715	0.510932615813478	0.32051141327971	0.735851288634313	0.771338865560733	0.221161191231162	0.456185776527374	0.430048212578094	0.383181481353498	2.01455501023801	0.650611291090356	0.145646130562257	1.01729104021482	0.484438660425559	0.604530816037475	0.201343043172486	0.261330448544456	0.314333792469369	0.14999077221576	0.490485376625936	0.295060124308598	0.776337989838045	0.865559776448624	0.329244571847366	1.13282195325594	1.05139768976396	0.451937071818595	0.790280538732433	0.506994152227059	0.250887578201002	0.366065658316043	0.39767588186716	0.349921637267147	0.285341242185541	0.619276291422406	1.45195602015908	0.197670519624863	0.77463788969602	0.158028104633805	0.0683426162878218	0.493842273733295	0.267036622837631	0.463793026422516	0.065198753344051	0.0649379491920291	0.6041530694794	0.375973752125213	0.424071053003061	0.277019868645178	0.029237769309502	0.296829395735461	0.698911694646907	0.0360665151401573	0.033079689946012	0.436341148241574	0.0126090225121488	0.143012319288175	0.104365473421421	0.0536456334517664	0.172308167596032	0.053467333426689	0.257057924874388	0.0658221569347907	0.12686822546585	0.579424293600181	0.240347518529177	0.297716700655245	0.291299884338614
Xylulose	0.276140735419573	0.177725455403707	0.222449615162166	0.408881655589082	0.246425994295736	0.303490871462737	0.890607994766811	0.319994480261073	0.203997713391923	0.352006022860216	0.136716410512707	0.341845937035973	0.656516497309241	0.343394897014574	0.124493573414239	0.154376255765292	0.502498317938972	0.319734844028756	0.078587312356254	0.155908468516399	0.483125382912984	0.191691920816103	0.159828846956712	0.701721439606945	0.605176800081728	0.19850927978088	0.524883730880113	0.500575891371595	0.491346786132816	0.740159615928134	0.52060682192478	0.569987244050401	0.272880913864612	1.06686362294181	0.361877866884794	0.182202442432362	1.11284556805808	0.26192976015033	0.187495037599451	0.458619034166932	0.351239215858451	0.126869048504525	0.268606795132788	0.313844947411625	0.42183022966429	1.5112690765453	0.72342409887977	0.223286271183449	0.651228253827422	0.384872735354185	0.182176640323101	0.451048288112083	0.443824369301913	0.230704354764225	0.460080568852684	0.52446129871725	0.173672591887048	0.312805587249739	0.304118482818939	0.223074589846075	1.5117479852232	0.477512874194757	0.118733258610536	0.769833137133029	0.363125904768404	0.398800433616344	0.172039595574612	0.231269430690415	0.225565586410488	0.13050873057321	0.34743388439983	0.246851481951091	0.528559743244869	0.666337648303518	0.260830115359601	0.801784099858823	0.793581477092812	0.333738145342962	0.57961949741536	0.295058485986649	0.172727595455862	0.285534890690515	0.311160486059224	0.268073769395304	0.205899646349794	0.485218396919089	0.982513508833605	0.160986266749696	0.490502736952617	0.114090383952911	0.0475688694866777	0.388466070253585	0.179592912275528	0.306268668895938	0.000854208265737567	0.0394822731087537	0.424928478607816	0.256285458900167	0.288147112198373	0.220973959391652	0.0233084314775051	0.244518072217127	0.668883265231358	0.0297018359977766	0.0197018741590219	0.284195879446815	0.00686491225661434	0.118079250464908	0.0754324708887495	0.050850203420781	0.183851345693209	0.0557819366053335	0.211422922480958	0.0435419297324921	0.0796283756348546	0.425352254682026	0.178131747283013	0.250332360911317	0.224045384726401
Rhamnose	1.88167389071721	0.202464838795903	0.202414418034977	0.719631713836785	0.228468943141898	0.066186838989214	0.887499832637424	0.708985697109192	0.0898506782580154	0.300240431263126	0.0768255358168083	0.343784938380476	0.438200785587815	0.379234038745925	0.136921865853224	0.0906036967085971	0.815530056982922	0.511845568879789	0.107164516849437	0.143356515542621	0.190262758501464	0.256324887538638	0.246552122659681	0.431653266195373	1.23231189373307	0.152753594725003	0.724605358620482	0.348513077688347	0.323508234421092	0.221794405457917	0.538805506766489	0.3423191427479	0.365257476368252	0.77497565672865	0.446790941161698	0.228184131374283	1.31711387422311	0.275909157461724	0.107618325152746	0.170663375366585	0.184658852454994	0.345531585044677	0.260272364432746	0.176269080053104	0.652395821033591	2.59207328726612	0.250158234060013	0.458071116811076	0.587717142574466	0.403638040806444	0.168281811823881	0.0714492420991708	0.752749788836509	0.0961933382321421	2.08786813964425	1.79231885281767	0.230206638725279	0.204678508730275	0.317183238644096	1.3987275917543	1.03400368355495	0.154818627180331	0.559893277270127	0.392185240654426	0.418095747175552	2.1230923311174	0.451367620257568	0.404220486743993	0.32634108604255	0.0913351629693732	0.341446435064575	0.115874989762924	0.697891803160493	0.215572429066106	0.167615418395023	0.81196623698048	0.145275090623123	0.503504250526101	0.607611113443746	0.166245639492477	0.188836904876616	1.16181260416829	0.861713004836997	0.665872008944476	0.272911604741853	0.232999738765059	0.634455141287459	0.258002472700549	0.766739621016766	0.521345055474142	0.0939334637964775	0.423939247662596	0.715822841395147	2.4320727855497	0.331572269680174	0.415343123032218	0.382705141409999	0.272862784831614	0.318126054174568	0.487870998612185	0.0584755386190041	0.342863360431595	0.146138356489006	0.18952600112867	0.357795764048409	0.479606177508008	0.00602431075580442	1.18361511621397	0.303107645580363	0.0103830258293741	0.188678492897483	0.0175909841576985	1.22001424120159	0.579031276091737	0.151673096447342	0.641179139465127	0.101839223324727	0.493065346580684	0.307857983027336
p-Hydroxymandelic acid	0.000391688986410742	0.00113744291458372	0.00117854100748167	0.000573868990300466	0.00414393488165474	0.00121073485955879	0.000478178789136543	0.000884573545987762	0.00137526548354105	0.015131480620688	0.000826081030288261	0.000775600537801413	0.00104624142997489	0.0073711709943913	0.00126389414633746	0.000777714134837743	0.00121142313871498	0.000539636867559082	0.000793811235921758	0.00286272611682653	0.00416276305601659	0.00126113105800068	0.00322524579060629	0.00113952815785473	0.000311465157015815	0.00563146892995403	0.000910308239472968	0.00229096517790204	0.000688803905793667	0.000792122876635417	0.000933265889318399	0.00108932105886364	0.000822343286382557	0.000308386652100537	0.00189962134847661	0.00114954222354803	0.00187090038952146	0.000735757753231264	0.00167406283570939	0.000744712910690552	0.00129132064653842	0.0014925770412297	0.00214313932286799	0.00171969834198151	0.00541479797912753	0.00135864765646866	0.00119692934956944	0.00133704354002065	0.000319151312828925	0.000551920748595868	0.00077193491662331	0.00119747333127102	0.00113742790697569	0.000798284964582092	0.00107963928326141	0.00368473980363407	0.00271363424823512	0.00552474123822079	0.00145163953612859	0.000767898760227452	0.000665382035749646	0.000746113865929307	0.0200527281208905	0.000969156278388203	0.00162472440612261	0.00067823202995977	0.00141790875473582	0.000801627142774404	0.00300182339329547	0.000418968637474189	0.000809114775034537	0.00203289455724428	0.00152322692577772	0.000503086182184612	0.00171036141219411	0.000710381659650464	0.00115872455133099	0.000869109753497298	0.000965228138909842	0.0159639852492776	0.000894961634486332	1.83860200058284e-05	0.00737347123363089	1.76016920154501e-05	0.00270209509645399	0.0237270609740386	0.006011035874056	0.0281953348544666	0.00567055187228459	1.84612271768464e-05	0.0108384765919012	0.0354731774090113	1.96062131305162e-05	0.0258236651682915	1.74328217497463e-05	0.00389627695152174	2.24592219137323e-05	0.000497319777943404	0.00203740382362486	0.0167890829481926	0.000817839700965092	0.00388598403279053	2.50236911796243e-05	0.00683613685663112	0.00583759234341388	0.00164038025654727	1.40100250134987e-05	0.00846783469469457	3.44440506341322e-05	1.33115715761207e-05	0.00377776737725771	2.31460317864455e-05	0.00269573853800857	0.00140047142414448	1.57992808799315e-05	3.15075744208908e-05	1.73787070520013e-05	2.23511036527962e-05	0.00756357594423069
Fructose	0.0423024105323602	0.0332702052515739	0.00707124604489004	0.017216069709014	0.0151944278994007	0.00766798744387235	0.0303643531101705	0.0227777688091849	0.00733474924555228	0.0246882052232278	0.00454344566658543	0.0176449122349821	0.0064518221515118	0.0457520958272564	0.0128495904877641	0.00661057014612082	0.0179290624529816	0.0237440221725996	0.00423365992491604	0.00946901715565699	0.0906013135721257	0.0908014361760488	0.0182763928134357	0.0804506879445442	0.0112127456525693	0.0105590042436638	0.0284016170715566	0.0312144005489153	0.0280113588356091	0.0380218980785	0.0323532174963711	0.036492255471932	0.0105534055085762	0.0380857515344163	0.0237452668559576	0.0155188200178984	0.0273831784284505	0.0106684874218533	0.0282199163733868	0.0191142980410575	0.0193698096980763	0.0171646359741416	0.022383899594399	0.0117512720035403	0.0155457103271726	0.0296638071662324	0.027768760910011	0.0147074789402272	0.0226597432108537	0.00643907540028512	0.0162106332490895	0.0107772599814392	0.0241134716278845	0.0119742744687314	0.0123387346658447	0.0319344116314953	0.0104022646182346	0.00631398998653805	0.00943565698483581	0.00921478512272942	0.0341562778351485	0.0160414481174801	0.0058047370876262	0.0242289069597051	0.00595732282244957	0.0623973467562988	0.015596996302094	0.0178362039267305	0.0150091169664774	0.0100552472993805	0.0211988071059049	0.0302030048504864	0.0175171096464438	0.0115709821902461	0.0136828912975529	0.0125500759871582	0.24883609739833	0.0362129063957207	0.0289568441672953	0.0126610917494271	0.0137227450621238	0.0090091498028559	0.0275276259388887	0.0485806699626422	0.0183742466558871	0.0593176524350964	0.0116342629820439	0.0297112130724487	0.0176192147460271	0.0129228590237925	0.00782778864970646	0.00486886748751135	0.0117637278783097	0.0173018556627553	0.00244059504496448	0.00935106468365218	0.0128017564908274	0.00281814540834595	0.0541367301706035	0.00493796557299782	0.000613379775723819	0.0242126697427718	0.959908793650388	0.0221585125697698	0.00608082535772279	0.0282965594254404	0.0021015037520248	0.0230513277800019	0.00757769113950908	0.000399347147283621	0.285011561017554	0.00786965080739145	0.00558402982873203	0.00152778700815762	0.00252788494078904	0.00976734807047614	0.0107747983722408	0.0147517284108455	0.0112431534306132
